NeoReferenceID,Name,AbsoluteMagnitude,EstDiainMiles(min),EstDiainMiles(max),CloseApproachDate,EpochDateCloseApproach,RelativeVelocitykmperhr,Milesperhour,MissDist.(miles),OrbitID,OrbitDeterminationDate,OrbitUncertainity,MinimumOrbitIntersection,JupiterTisserandInvariant,EpochOsculation,Eccentricity,SemiMajorAxis,Inclination,AscNodeLongitude,OrbitalPeriod,PerihelionDistance,PerihelionArg,AphelionDist,PerihelionTime,MeanAnomaly,MeanMotion,Hazardous
3179348,3179348,23.7,0.0300543,0.0672034,2005-12-22,1135238400000,29167.2,18123.4,33606800.0,17,2017-04-06 09:12:58,7,0.00709691,5.742,2458000.0,0.307744,1.06502,6.21957,26.5807,401.454,0.737268,281.268,1.39278,2458000.0,1.33747,0.896739,0
3309691,3309691,20.2,0.150628,0.336815,2005-12-22,1135238400000,10668.3,6628.89,25593000.0,31,2017-02-25 06:19:06,0,0.223383,3.78,2457800.0,0.391971,1.95839,5.92927,126.654,1001.03,1.19076,308.245,2.72602,2457710.0,33.8523,0.359631,0
3703783,3703783,24.9,0.0172944,0.0386715,2005-12-22,1135238400000,27045.4,16805.0,8727550.0,6,2017-04-06 08:36:23,6,0.00637285,4.903,2458000.0,0.36983,1.30944,4.48403,288.637,547.3,0.825169,109.191,1.79371,2458070.0,314.281,0.657775,0
3723829,3723829,23.4,0.0345069,0.0771598,2005-12-22,1135238400000,67608.6,42009.4,37043800.0,10,2017-04-06 08:32:54,6,0.0305581,5.641,2458000.0,0.181352,1.09068,14.8006,281.635,416.047,0.892881,258.795,1.28847,2457940.0,49.0037,0.865286,0
3736499,3736499,19.6,0.198566,0.444008,2005-12-22,1135238400000,28044.0,17425.5,34607300.0,38,2017-04-06 08:29:57,0,0.357591,3.906,2458000.0,0.332769,1.83827,16.3735,125.254,910.358,1.22655,287.222,2.44999,2458230.0,269.422,0.395449,0
2483856,2483856,20.2,0.150628,0.336815,2005-12-22,1135238400000,10668.3,6628.89,25593000.0,33,2017-04-06 09:18:34,0,0.223769,3.779,2458000.0,0.392101,1.95876,5.92863,126.635,1001.32,1.19073,308.289,2.7268,2457710.0,105.724,0.359527,0
3311867,3311867,24.4,0.0217724,0.0486845,2006-01-08,1136707200000,36083.9,22421.1,7940260.0,9,2017-04-06 09:09:27,8,0.085406,3.361,2453740.0,0.532474,2.28587,14.7815,288.232,1262.34,1.06871,178.743,3.50304,2453740.0,0.426012,0.285185,0
3313559,3313559,23.3,0.0361332,0.0807962,2006-01-08,1136707200000,35989.1,22362.2,6448970.0,10,2017-04-06 09:09:22,8,0.0623768,3.315,2453760.0,0.584568,2.33053,4.80828,327.402,1299.51,0.968174,109.659,3.69288,2453720.0,11.5625,0.277028,0
3314044,3314044,24.5,0.0207925,0.0464934,2006-01-08,1136707200000,38580.2,23972.2,6812490.0,7,2017-04-06 09:09:16,8,0.0732716,4.67,2453760.0,0.356407,1.39652,12.8506,122.194,602.791,0.898788,286.376,1.89424,2453700.0,40.4805,0.597222,0
3314252,3314252,25.7,0.0119648,0.0267541,2006-01-08,1136707200000,14763.8,9173.67,4287900.0,8,2017-04-06 09:09:13,8,0.0381646,4.677,2453770.0,0.286709,1.4131,4.68431,131.457,613.561,1.00795,330.037,1.81825,2453740.0,16.6978,0.586739,0
3117468,3117468,22.5,0.0522283,0.116786,2006-01-08,1136707200000,46947.5,29171.4,36894200.0,22,2017-06-21 06:17:20,1,0.0413485,6.026,2458000.0,0.4627,0.988424,9.4884,188.513,358.933,0.53108,226.703,1.44577,2458030.0,334.881,1.00297,0
3295786,3295786,19.0,0.261762,0.585317,2006-01-08,1136707200000,72218.1,44873.5,37364900.0,21,2017-04-06 09:10:12,1,0.10297,3.6,2458000.0,0.717042,1.87813,7.82123,291.322,940.13,0.531433,213.678,3.22483,2458460.0,183.261,0.382926,0
3312420,3312420,23.4,0.0345069,0.0771598,2006-01-08,1136707200000,25614.7,15916.0,11244700.0,11,2017-04-06 09:09:24,6,0.103824,3.224,2458000.0,0.562937,2.48443,8.65952,108.637,1430.34,1.08585,0.905961,3.88301,2458040.0,349.302,0.251689,0
3606312,3606312,20.3,0.143849,0.321655,2006-01-08,1136707200000,54071.7,33598.1,38876900.0,27,2017-04-06 08:49:22,1,0.146965,4.544,2458000.0,0.703031,1.35793,11.2516,170.487,577.979,0.403261,14.7091,2.31259,2457820.0,111.288,0.622859,0
3311960,3311960,26.3,0.00907624,0.0202951,2006-01-15,1137312000000,22436.8,13941.3,4308710.0,7,2017-04-06 09:09:27,8,0.0321296,3.774,2453740.0,0.47231,1.92608,0.666172,279.314,976.358,1.01637,208.681,2.83578,2453760.0,353.96,0.368717,0
3313730,3313730,26.5,0.00827763,0.0185093,2006-01-15,1137312000000,33878.1,21050.5,511278.0,8,2017-04-06 09:09:21,8,0.00438704,4.491,2453760.0,0.410031,1.47884,1.37277,305.489,656.869,0.872467,116.948,2.08521,2453710.0,26.9751,0.548055,0
3314046,3314046,25.7,0.0119648,0.0267541,2006-01-15,1137312000000,17555.9,10908.5,4777040.0,9,2017-04-06 09:09:15,7,0.0483099,4.114,2458000.0,0.393053,1.69769,3.35701,306.63,807.954,1.03041,172.178,2.36498,2457790.0,92.6794,0.44557,0
2023183,2023183,16.0,1.04209,2.33019,2006-01-15,1137312000000,84211.5,52325.8,26100400.0,170,2017-07-18 06:19:59,0,0.257566,3.672,2458000.0,0.401282,1.82406,40.9579,119.687,899.823,1.0921,301.418,2.55602,2458200.0,279.002,0.400079,0
3297378,3297378,20.1,0.157727,0.352688,2006-01-15,1137312000000,38055.1,23645.9,15171600.0,19,2017-09-02 06:18:31,0,0.0451323,3.849,2458000.0,0.521679,1.82164,10.5032,161.634,898.031,0.871328,327.349,2.77195,2458250.0,259.943,0.400877,1
3395956,3395956,23.1,0.0396192,0.0885913,2006-01-15,1137312000000,58065.9,36079.9,16472000.0,9,2017-04-06 09:05:04,6,0.0226427,7.255,2458000.0,0.428069,0.793965,6.46927,55.4499,258.405,0.454093,204.077,1.13384,2457950.0,66.6776,1.39316,0
2267223,2267223,18.1,0.396192,0.885913,2006-01-22,1137916800000,90385.4,56162.0,31538900.0,65,2017-04-06 09:24:38,0,0.106558,3.327,2458000.0,0.900973,1.84271,12.7906,342.727,913.656,0.182477,14.7748,3.50294,2458280.0,250.592,0.394021,0
3092226,3092226,22.0,0.0657515,0.147025,2006-01-22,1137916800000,50492.9,31374.3,36892700.0,14,2017-04-06 09:17:27,1,0.028505,6.506,2458000.0,0.332673,0.907208,11.9066,240.01,315.616,0.605404,223.617,1.20901,2457850.0,168.663,1.14063,0
3313157,3313157,27.6,0.00498776,0.011153,2006-01-22,1137916800000,23285.9,14469.0,316467.0,8,2017-04-06 09:09:23,6,0.0040996,5.548,2458000.0,0.217889,1.12058,3.54629,298.578,433.276,0.876421,250.806,1.36475,2458140.0,239.886,0.830879,0
3313180,3313180,19.1,0.24998,0.558973,2006-01-22,1137916800000,90251.1,56078.5,23118700.0,16,2017-04-06 09:09:23,1,0.147888,4.256,2458000.0,0.827392,1.40609,18.0984,320.868,609.002,0.242703,281.403,2.56948,2458060.0,322.439,0.591131,0
3313555,3313555,22.5,0.0522283,0.116786,2006-01-22,1137916800000,48106.1,29891.2,9823490.0,10,2017-04-06 09:09:22,7,0.0628816,2.931,2458000.0,0.645044,2.87418,9.43312,294.777,1779.79,1.02021,152.65,4.72815,2457290.0,143.348,0.202271,0
3313733,3313733,25.1,0.0157727,0.0352688,2006-01-22,1137916800000,46293.4,28764.9,1129650.0,17,2017-04-06 09:09:19,7,0.00177365,5.11,2458000.0,0.431686,1.22703,6.89252,303.32,496.456,0.697337,91.2139,1.75672,2458170.0,237.743,0.72514,0
2172974,2172974,19.3,0.227985,0.50979,2006-02-08,1139385600000,3550.41,2206.08,27556000.0,48,2017-07-18 06:20:18,0,0.294366,4.254,2458000.0,0.246514,1.6369,8.47335,239.424,764.945,1.23338,256.624,2.04041,2458360.0,191.161,0.470622,0
2190491,2190491,20.9,0.10912,0.244001,2006-02-08,1139385600000,13026.3,8094.02,26623600.0,69,2017-07-16 06:22:49,0,0.0548807,4.92,2458000.0,0.234612,1.31904,5.28235,189.786,553.329,1.00957,232.299,1.6285,2458110.0,289.72,0.650608,0
2250577,2250577,18.2,0.378361,0.84604,2006-02-08,1139385600000,94152.1,58502.5,15245900.0,25,2017-04-06 09:24:50,1,0.0727342,5.482,2458000.0,0.517946,1.0498,46.8766,315.791,392.88,0.506062,285.603,1.59354,2458150.0,221.083,0.91631,0
3312035,3312035,19.5,0.207925,0.464934,2006-02-08,1139385600000,85152.1,52910.2,19180800.0,17,2017-04-06 09:09:25,2,0.151041,3.498,2458000.0,0.79507,1.87053,10.1729,57.1147,934.426,0.383327,188.524,3.35773,2457560.0,169.642,0.385263,0
3315651,3315651,25.8,0.0114263,0.02555,2006-02-08,1139385600000,22404.9,13921.5,2792860.0,6,2017-04-06 09:09:10,8,0.0104103,5.697,2453770.0,0.214292,1.08173,5.19477,311.063,410.94,0.849925,264.774,1.31354,2453840.0,300.305,0.876041,0
3368294,3368294,22.4,0.0546898,0.12229,2006-02-08,1139385600000,49113.9,30517.5,14305800.0,18,2017-04-06 09:07:00,1,0.0200593,5.873,2458000.0,0.573713,1.00986,2.75883,117.3,370.673,0.430491,262.07,1.58923,2458160.0,205.693,0.971207,0
3439560,3439560,29.8,0.00181095,0.0040494,2006-02-08,1139385600000,20764.7,12902.4,20710400.0,9,2017-04-06 09:02:09,6,0.0026476,5.947,2458000.0,0.188203,1.02515,2.00999,238.123,379.124,0.832215,85.743,1.21809,2458130.0,240.229,0.949559,0
3715097,3715097,26.4,0.00866774,0.0193817,2006-02-08,1139385600000,45950.4,28551.8,13076700.0,8,2017-04-06 08:34:39,7,0.00346307,7.681,2458000.0,0.463355,0.741179,9.2316,10.6759,233.068,0.39775,335.462,1.08461,2457890.0,165.093,1.54461,0
3674962,3674962,25.5,0.0131192,0.0293353,2006-02-08,1139385600000,32721.8,20332.0,12424500.0,7,2017-04-06 08:39:31,6,0.0270782,5.636,2458000.0,0.162308,1.09839,7.48213,121.298,420.469,0.920113,93.3622,1.27667,2458040.0,323.272,0.856187,0
2163243,2163243,16.5,0.827763,1.85093,2006-02-15,1139990400000,84616.7,52577.5,35304700.0,117,2017-04-06 09:26:17,1,0.00283189,7.406,2458000.0,0.601746,0.761558,20.2776,203.605,242.746,0.303293,148.303,1.21982,2458100.0,213.649,1.48303,1
3311965,3311965,20.6,0.125287,0.28015,2006-02-15,1139990400000,33116.8,20577.5,14173900.0,27,2017-04-06 09:09:25,1,0.134006,3.674,2458000.0,0.470952,2.00649,9.58014,119.65,1038.14,1.06153,53.3111,2.95145,2457960.0,14.86,0.346776,0
3314048,3314048,24.2,0.0238729,0.0533815,2006-02-15,1139990400000,20794.7,12921.0,4477340.0,10,2017-04-06 09:09:14,6,0.0274085,5.937,2458000.0,0.128313,1.02835,5.90397,307.447,380.897,0.896397,288.807,1.1603,2458050.0,315.379,0.945137,0
3402134,3402134,25.3,0.0143849,0.0321655,2006-02-15,1139990400000,38301.8,23799.3,5709990.0,11,2017-04-06 09:04:29,7,0.0174886,7.484,2458000.0,0.31878,0.766938,15.9675,321.252,245.323,0.522454,349.695,1.01142,2458050.0,287.64,1.46745,0
3423827,3423827,22.5,0.0522283,0.116786,2006-02-15,1139990400000,59567.0,37012.6,42055800.0,11,2017-04-06 09:03:05,3,0.0220646,6.247,2458000.0,0.51176,0.943181,3.30428,18.9776,334.573,0.460499,75.4103,1.42586,2458110.0,238.251,1.076,0
2040267,2040267,15.5,1.31192,2.93353,2006-02-22,1140595200000,159281.0,98970.9,42762600.0,324,2017-05-25 06:20:40,0,0.157086,4.379,2458000.0,0.808401,1.33872,34.5023,148.253,565.76,0.256497,211.916,2.42094,2458280.0,182.15,0.636312,0
3179365,3179365,26.5,0.00827763,0.0185093,2006-02-22,1140595200000,55557.2,34521.1,32974600.0,6,2017-04-06 09:12:54,7,0.0154395,4.372,2458000.0,0.346236,1.55373,3.40164,29.3315,707.392,1.01577,170.416,2.09168,2458060.0,330.913,0.508912,0
3324251,3324251,27.1,0.00627922,0.0140408,2006-02-22,1140595200000,12683.3,7880.91,1249080.0,8,2017-04-06 09:09:03,6,0.0155717,5.946,2458000.0,0.0529285,1.02766,6.2936,155.323,380.515,0.973266,292.483,1.08205,2457910.0,84.4848,0.946086,0
3324657,3324657,25.8,0.0114263,0.02555,2006-03-08,1141804800000,41342.1,25688.4,3083450.0,9,2017-04-06 09:09:00,8,0.0172848,4.536,2453790.0,0.405659,1.45543,6.23083,161.277,641.333,0.865019,66.3101,2.04583,2453850.0,330.293,0.561331,0
3325502,3325502,26.6,0.00790507,0.0176763,2006-03-08,1141804800000,27533.5,17108.2,168104.0,11,2017-04-06 09:08:58,6,0.00198323,5.479,2458000.0,0.21736,1.13746,7.583,347.476,443.098,0.890218,245.672,1.38469,2457850.0,125.648,0.812461,0
3685808,3685808,19.7,0.18963,0.424025,2006-03-08,1141804800000,70678.2,43916.7,39880400.0,13,2017-07-26 06:19:13,2,0.0189675,4.632,2458000.0,0.58695,1.36645,6.43992,111.828,583.431,0.564413,68.6211,2.16849,2457890.0,66.7023,0.61704,1
2010115,2010115,17.0,0.657515,1.47025,2006-03-15,1142409600000,51738.2,32148.1,10212800.0,154,2017-05-08 06:47:10,0,0.0448578,5.062,2458000.0,0.324791,1.24842,15.3216,8.92322,509.496,0.842947,233.625,1.6539,2457930.0,47.5047,0.70658,1
2276770,2276770,19.8,0.181095,0.40494,2006-03-15,1142409600000,61311.0,38096.3,34568900.0,29,2017-04-06 09:24:27,1,0.0936668,7.14,2458000.0,0.598748,0.789127,28.9828,202.997,256.047,0.316639,159.361,1.26162,2458060.0,271.486,1.40599,0
2417211,2417211,18.4,0.345069,0.771598,2006-03-15,1142409600000,36742.3,22830.2,16538800.0,71,2017-04-06 09:21:18,0,0.0422613,4.001,2458000.0,0.487528,1.72691,10.8954,53.3815,828.902,0.884993,143.591,2.56883,2457970.0,14.2897,0.434309,1
3174187,3174187,22.1,0.0627922,0.140408,2006-03-15,1142409600000,39136.5,24317.9,40365200.0,12,2017-04-06 09:13:14,3,0.0792105,6.17,2458000.0,0.385004,0.961004,17.6664,300.852,344.101,0.591014,45.8368,1.33099,2458090.0,263.953,1.0462,0
3405618,3405618,22.0,0.0657515,0.147025,2006-03-15,1142409600000,103814.0,64506.1,18422300.0,19,2017-04-06 09:04:02,1,0.039743,7.447,2458000.0,0.760029,0.745066,19.7956,175.494,234.904,0.178794,198.981,1.31134,2458000.0,7.14456,1.53254,0
3624746,3624746,20.7,0.119648,0.267541,2006-03-15,1142409600000,8741.47,5431.61,34053100.0,12,2017-04-06 08:47:06,1,0.298716,4.053,2458000.0,0.276765,1.77173,5.4835,309.022,861.381,1.28138,253.479,2.26209,2458160.0,292.203,0.417934,0
3714454,3714454,21.9,0.0688503,0.153954,2006-03-15,1142409600000,52249.4,32465.8,34486200.0,5,2017-04-06 08:34:48,7,0.0363997,5.198,2458000.0,0.254434,1.18656,28.3758,356.593,472.099,0.884659,54.1548,1.48846,2457920.0,62.5969,0.762552,1
3745995,3745995,22.3,0.0572672,0.128053,2006-03-15,1142409600000,108015.0,67116.4,40645300.0,14,2017-04-06 08:27:40,5,0.0397056,6.904,2458000.0,0.547843,0.832594,12.0727,350.184,277.491,0.376463,29.8016,1.28873,2457920.0,101.443,1.29734,0
3325676,3325676,22.8,0.045489,0.101716,2006-03-22,1143014400000,33219.6,20641.4,18156600.0,10,2017-04-06 09:13:45,9,0.0284074,5.01,2453800.0,0.344568,1.26591,13.7321,328.301,520.237,0.829717,296.422,1.7021,2453890.0,299.159,0.691992,0
2299582,2299582,18.0,0.414864,0.927665,2006-03-22,1143014400000,72035.2,44759.9,16774200.0,51,2017-09-03 06:20:36,0,0.125466,4.825,2458000.0,0.46578,1.29053,25.8425,13.9318,535.492,0.689429,64.4822,1.89164,2458040.0,336.17,0.67228,0
2322756,2322756,19.0,0.261762,0.585317,2006-03-22,1143014400000,55246.1,34327.8,25183000.0,39,2017-04-23 06:19:36,0,0.0761733,7.858,2458000.0,0.382553,0.725223,8.13029,109.43,225.582,0.447786,234.114,1.00266,2457950.0,75.3296,1.59587,0
3072291,3072291,27.5,0.00522283,0.0116786,2006-03-22,1143014400000,17938.7,11146.4,2468200.0,15,2017-04-06 09:16:26,6,0.017912,6.665,2458000.0,0.158517,0.888551,7.29897,189.14,305.93,0.747701,200.926,1.0294,2457980.0,22.796,1.17674,0
3292769,3292769,21.1,0.099519,0.222531,2006-03-22,1143014400000,63729.1,39598.8,36114800.0,21,2017-04-06 09:10:19,1,0.0051042,4.892,2458000.0,0.352959,1.26042,33.9981,16.2304,516.857,0.815542,106.082,1.70529,2457890.0,79.6493,0.696518,1
3725759,3725759,18.6,0.314707,0.703706,2006-03-22,1143014400000,87240.6,54207.9,26155800.0,29,2017-04-06 08:32:30,3,0.26948,3.203,2458000.0,0.736562,2.20119,17.3956,112.926,1192.85,0.579878,341.801,3.82251,2458550.0,192.759,0.301798,0
3763944,3763944,29.4,0.00217724,0.00486845,2006-03-22,1143014400000,20799.0,12923.7,22428400.0,11,2017-04-06 08:22:06,6,0.0040083,6.94,2458000.0,0.173253,0.846582,1.90017,236.37,284.513,0.699909,2.22532,0.993255,2458140.0,183.018,1.26532,0
2101955,2101955,20.19,0.151323,0.338369,2006-04-08,1144479600000,21218.9,13184.6,25948300.0,95,2017-09-02 06:19:55,0,0.0032228,5.525,2455560.0,0.203745,1.12639,6.03494,2.06087,436.649,0.896894,66.2231,1.35589,2455440.0,101.704,0.824461,1
2190135,2190135,17.2,0.599661,1.34088,2006-04-08,1144479600000,63538.1,39480.1,10235100.0,61,2017-04-06 09:25:43,0,0.078411,3.476,2458000.0,0.688618,2.01798,6.23044,259.851,1047.07,0.628363,216.953,3.40761,2457970.0,9.03602,0.343817,0
2363599,2363599,21.0,0.104209,0.233019,2006-04-08,1144479600000,96309.6,59843.0,9258470.0,60,2017-04-06 09:22:44,0,0.0212101,4.038,2456480.0,0.724113,1.58802,3.11472,84.5116,730.943,0.438115,227.671,2.73793,2456810.0,201.261,0.492515,1
2388945,2388945,20.4,0.137374,0.307179,2006-04-08,1144479600000,74124.0,46057.8,39600200.0,82,2017-04-06 09:22:03,0,0.017126,4.279,2458000.0,0.390362,1.58976,8.80682,44.1956,732.143,0.969178,219.407,2.21034,2458280.0,223.722,0.491707,1
3345302,3345302,28.0,0.00414864,0.00927665,2006-04-08,1144479600000,23603.4,14666.2,41727500.0,12,2017-04-06 09:08:03,7,0.000818677,4.808,2458000.0,0.336854,1.35204,0.631604,184.836,574.227,0.8966,121.049,1.80748,2457980.0,14.8568,0.62693,0
3471513,3471513,18.8,0.287016,0.641787,2006-04-08,1144479600000,64033.9,39788.2,29156100.0,16,2017-04-06 08:59:39,2,0.0537728,3.598,2458000.0,0.525867,2.02191,14.9665,248.953,1050.13,0.958655,356.578,3.08517,2458060.0,340.179,0.342815,0
3548527,3548527,28.9,0.00274098,0.00612902,2006-04-08,1144479600000,98344.6,61107.5,32182200.0,11,2017-04-06 08:56:22,6,0.000178086,3.579,2458000.0,0.643803,1.9708,4.30451,18.6065,1010.56,0.701993,76.0676,3.2396,2457550.0,159.972,0.356239,0
3663258,3663258,27.0,0.00657515,0.0147025,2006-04-08,1144479600000,33930.0,21082.8,27490400.0,5,2017-04-06 08:42:10,6,0.00868037,6.367,2458000.0,0.38866,0.929075,10.3212,164.243,327.096,0.567981,235.462,1.29017,2457960.0,48.3619,1.1006,0
2144901,2144901,17.4,0.546898,1.2229,2006-04-15,1145084400000,61441.1,38177.1,7680750.0,119,2017-04-06 09:27:19,0,0.0545691,4.106,2458000.0,0.521347,1.63995,13.042,42.0217,767.087,0.784967,232.426,2.49493,2457720.0,131.017,0.469308,0
3328630,3328630,24.3,0.0227985,0.050979,2006-04-15,1145084400000,24059.0,14949.3,4458590.0,13,2017-04-06 09:14:58,7,0.0444187,3.574,2458000.0,0.506068,2.09705,3.48169,180.757,1109.2,1.0358,32.1031,3.15829,2458290.0,267.602,0.324558,0
3752035,3752035,25.8,0.0114263,0.02555,2006-04-15,1145084400000,53681.3,33355.5,40034600.0,9,2017-04-06 08:26:27,7,0.0332601,5.442,2458000.0,0.136891,1.15341,3.52824,198.155,452.456,0.995522,303.288,1.31131,2457880.0,94.3694,0.795658,0
3124996,3124996,20.3,0.143849,0.321655,2006-04-22,1145689200000,66106.7,41076.1,38249400.0,18,2017-04-22 06:17:04,1,0.0196539,7.487,2458000.0,0.305299,0.770102,4.31471,68.5982,246.843,0.534991,338.112,1.00521,2457970.0,51.1968,1.45842,1
3330051,3330051,26.5,0.00827763,0.0185093,2006-04-22,1145689200000,18947.9,11773.5,651707.0,7,2017-04-06 09:08:47,6,0.00456693,5.784,2458000.0,0.15651,1.06388,1.18116,200.353,400.81,0.897375,90.6464,1.23039,2457930.0,62.4893,0.898181,0
3330688,3330688,23.6,0.0314707,0.0703706,2006-04-22,1145689200000,33956.9,21099.5,3052400.0,9,2017-04-06 09:08:44,7,0.0338549,6.878,2458000.0,0.260993,0.848776,16.4334,34.734,285.619,0.627251,22.6466,1.0703,2458020.0,332.722,1.26042,0
3182170,3182170,20.9,0.10912,0.244001,2006-05-08,1147071600000,43428.8,26985.0,46319000.0,19,2017-04-06 09:12:48,8,0.0586928,5.814,2453140.0,0.475286,1.02257,21.595,69.827,377.693,0.536557,286.224,1.50858,2453220.0,288.63,0.953156,0
3638286,3638286,24.9,0.0172944,0.0386715,2006-05-08,1147071600000,92933.3,57745.1,35393600.0,7,2017-04-06 08:45:55,7,0.00757691,6.388,2458000.0,0.464383,0.921734,4.87337,55.7407,323.227,0.493696,313.016,1.34977,2458120.0,223.745,1.11377,0
2419624,2419624,20.5,0.131192,0.293353,2006-05-15,1147676400000,35100.3,21810.0,14354100.0,75,2017-04-06 09:21:10,0,0.0298516,6.036,2458000.0,0.0754353,1.00285,14.5196,40.3965,366.819,0.9272,108.989,1.0785,2457820.0,173.301,0.981409,1
3334817,3334817,19.8,0.181095,0.40494,2006-05-15,1147676400000,49219.2,30582.9,8220340.0,37,2017-04-06 09:08:35,0,0.0443524,3.27,2458000.0,0.645614,2.2996,7.40937,222.727,1273.73,0.814946,321.18,3.78426,2457650.0,98.9047,0.282634,1
3461177,3461177,19.9,0.172944,0.386715,2006-05-15,1147676400000,54817.0,34061.1,41980500.0,22,2017-04-06 09:00:32,1,0.293495,3.492,2458000.0,0.390185,2.10939,28.976,236.897,1119.01,1.28634,339.801,2.93244,2458310.0,261.993,0.321713,0
3508109,3508109,24.5,0.0207925,0.0464934,2006-05-15,1147676400000,28269.4,17565.5,31474200.0,10,2017-04-06 08:58:27,7,0.00435573,5.911,2458000.0,0.310165,1.02598,6.00246,320.494,379.582,0.707755,76.6126,1.3442,2457820.0,166.56,0.948412,0
3562321,3562321,20.5,0.131192,0.293353,2006-05-15,1147676400000,57288.2,35596.6,12560300.0,24,2017-05-20 09:47:28,1,0.117551,6.468,2458000.0,0.526543,0.896339,20.1302,38.7816,309.961,0.424378,334.981,1.3683,2457980.0,27.8674,1.16144,0
3638577,3638577,26.6,0.00790507,0.0176763,2006-05-15,1147676400000,56704.3,35233.9,33453900.0,9,2017-04-06 08:45:45,5,0.00752234,6.458,2458000.0,0.16394,0.923314,8.10808,58.8511,324.058,0.771946,317.347,1.07468,2457840.0,179.057,1.11091,0
3736805,3736805,27.9,0.00434416,0.00971384,2006-05-15,1147676400000,17434.5,10833.1,15104000.0,3,2017-04-06 08:29:49,5,0.000121432,6.373,2458000.0,0.233251,0.937257,5.69378,257.427,331.426,0.718641,64.913,1.15587,2457950.0,58.2714,1.08622,0
2010563,2010563,16.8,0.720951,1.6121,2006-05-22,1148281200000,128941.0,80118.9,21057800.0,65,2017-04-06 09:29:55,0,0.145897,5.546,2458000.0,0.266399,1.00692,63.4635,56.5647,369.054,0.738676,132.206,1.27516,2457910.0,90.3919,0.975466,0
3479011,3479011,20.4,0.137374,0.307179,2006-05-22,1148281200000,37541.3,23326.7,28780700.0,55,2017-04-06 08:58:55,1,0.0306929,6.867,2457800.0,0.192644,0.855355,9.83474,263.281,288.947,0.690576,10.544,1.02013,2457940.0,182.79,1.2459,1
3709453,3709453,23.2,0.0378361,0.084604,2006-05-22,1148281200000,68397.9,42499.8,43942800.0,19,2017-04-06 08:35:51,2,0.052939,6.319,2458000.0,0.205643,0.94309,15.7552,319.204,334.525,0.749151,47.6294,1.13703,2457960.0,40.685,1.07615,0
2490581,2490581,20.4,0.137374,0.307179,2006-05-22,1148281200000,37541.3,23326.7,28780700.0,56,2017-05-15 19:06:41,1,0.0311462,6.867,2458000.0,0.192643,0.855359,9.83462,263.278,288.949,0.69058,10.5344,1.02014,2457940.0,71.98,1.2459,1
3332533,3332533,19.0,0.261762,0.585317,2006-06-08,1149750000000,41226.9,25616.8,27266400.0,39,2017-04-06 09:08:40,0,0.143759,3.281,2458000.0,0.548056,2.40706,10.3118,337.949,1364.04,1.08786,305.726,3.72626,2458000.0,0.468682,0.263921,0
3334820,3334820,18.5,0.329538,0.73687,2006-06-08,1149750000000,67020.8,41644.1,45766100.0,34,2017-04-06 09:08:34,1,0.477891,3.679,2458000.0,0.309161,1.8702,38.1776,246.258,934.18,1.29201,72.5959,2.44839,2457720.0,107.156,0.385365,0
3566697,3566697,19.4,0.217724,0.486845,2006-06-08,1149750000000,113579.0,70573.9,42937500.0,20,2016-07-24 06:23:25,0,0.0441825,5.203,2457600.0,0.493867,1.16977,23.6562,283.41,462.116,0.59206,97.4528,1.74749,2457640.0,326.36,0.779026,1
2471323,2471323,19.4,0.217724,0.486845,2006-06-08,1149750000000,113580.0,70573.9,42937600.0,22,2017-04-06 09:19:11,0,0.0437754,5.203,2458000.0,0.493856,1.16978,23.6565,283.39,462.122,0.592079,97.4822,1.74749,2458110.0,277.939,0.779014,1
3335048,3335048,23.6,0.0314707,0.0703706,2006-06-15,1150354800000,8707.13,5410.27,13738000.0,11,2017-04-06 09:08:32,8,0.146376,4.319,2453890.0,0.27535,1.59845,3.0497,118.428,738.154,1.15832,143.502,2.03858,2453900.0,355.509,0.487703,0
3335613,3335613,20.9,0.10912,0.244001,2006-06-15,1150354800000,70637.4,43891.3,3661790.0,10,2017-04-06 09:08:29,8,0.0225783,3.184,2453900.0,0.698587,2.3323,5.96226,66.9003,1300.99,0.702983,274.545,3.96161,2453950.0,345.794,0.276713,1
2418849,2418849,20.7,0.119648,0.267541,2006-06-15,1150354800000,67798.4,42127.3,13734900.0,39,2017-07-13 15:55:06,0,0.0357698,5.906,2458000.0,0.10696,1.005,33.5241,91.4692,367.998,0.897503,256.499,1.11249,2458020.0,344.354,0.978266,1
3334436,3334436,18.6,0.314707,0.703706,2006-06-15,1150354800000,58445.4,36315.7,8939520.0,28,2017-04-06 09:08:35,1,0.0369792,3.577,2458000.0,0.512464,2.01732,21.1052,86.7151,1046.55,0.983516,217.882,3.05113,2458120.0,319.217,0.343986,1
3359284,3359284,23.4,0.0345069,0.0771598,2006-06-15,1150354800000,22132.2,13752.1,38720400.0,12,2017-04-06 09:07:33,7,0.0231719,4.789,2458000.0,0.339531,1.35635,7.43289,221.156,576.973,0.895825,141.181,1.81687,2458050.0,326.607,0.623946,0
3413261,3413261,24.4,0.0217724,0.0486845,2006-06-15,1150354800000,64432.2,40035.7,30683300.0,26,2017-04-06 09:03:18,5,0.00345873,6.144,2458000.0,0.275868,0.979113,5.77151,249.307,353.873,0.709007,249.15,1.24922,2458080.0,282.702,1.01731,0
